Time (s),Voltage (V),Current (A),Capacity (Ah)
140.03889969435954,3.046679633231453,1,0.03916666666666663
141.03917754931928,3.0470130591831066,1,0.03944444444444441
142.03945540427898,3.0473464851347596,1,0.03972222222222219
143.0397332592387,3.047679911086413,1,0.039999999999999966
144.0400111141984,3.048013337038066,1,0.040277777777777746
145.0402889691581,3.0483467629897194,1,0.040555555555555525
146.04056682411783,3.048680188941373,1,0.040833333333333305
147.04084467907754,3.049013614893026,1,0.041111111111111084
148.04112253403724,3.0493470408446792,1,0.041388888888888864
149.04140038899695,3.049680466796332,1,0.041666666666666644
150.04167824395665,3.0500138927479856,1,0.04194444444444442
151.0419560989164,3.0503473186996386,1,0.0422222222222222
152.0422339538761,3.050680744651292,1,0.04249999999999998
153.0425118088358,3.0510141706029454,1,0.04277777777777776
154.0427896637955,3.0513475965545984,1,0.04305555555555554
155.0430675187552,3.051681022506252,1,0.04333333333333332
156.04334537371494,3.052014448457905,1,0.0436111111111111
157.04362322867465,3.0523478744095582,1,0.04388888888888888
158.04390108363435,3.0526813003612117,1,0.04416666666666666
159.04417893859406,3.0530147263128646,1,0.04444444444444444
160.04445679355376,3.053348152264518,1,0.04472222222222222
161.0447346485135,3.053681578216171,1,0.045
162.0450125034732,3.0540150041678245,1,0.04527777777777778
163.0452903584329,3.0543484301194774,1,0.04555555555555556
164.0455682133926,3.054681856071131,1,0.04583333333333334
165.04584606835235,3.0550152820227843,1,0.04611111111111112
166.04612392331205,3.0553487079744373,1,0.046388888888888896
167.04640177827176,3.0556821339260907,1,0.046666666666666676
168.04667963323146,3.0560155598777436,1,0.046944444444444455
169.04695748819117,3.056348985829397,1,0.047222222222222235
170.0472353431509,3.0566824117810505,1,0.047500000000000014
171.0475131981106,3.0570158377327035,1,0.047777777777777794
172.0477910530703,3.057349263684357,1,0.048055555555555574
173.04806890803002,3.05768268963601,1,0.04833333333333335
174.04834676298972,3.0580161155876633,1,0.04861111111111113
175.04862461794946,3.0583495415393163,1,0.04888888888888891
176.04890247290916,3.0586829674909697,1,0.04916666666666669
177.04918032786887,3.059016393442623,1,0.04944444444444447
178.04945818282857,3.059349819394276,1,0.04972222222222225
179.04973603778828,3.0596832453459295,1,0.05000000000000003
180.050013892748,3.0600166712975825,1,0.05027777777777781
181.05029174770772,3.060350097249236,1,0.05055555555555559
182.05056960266742,3.0606835232008893,1,0.05083333333333337
183.05084745762713,3.0610169491525423,1,0.05111111111111115
184.05112531258683,3.0613503751041957,1,0.05138888888888893
185.05140316754657,3.0616838010558487,1,0.05166666666666671
186.05168102250627,3.062017227007502,1,0.05194444444444449
187.05195887746598,3.0623506529591555,1,0.05222222222222227
188.05223673242568,3.0626840789108085,1,0.05250000000000005
189.0525145873854,3.063017504862462,1,0.052777777777777826
190.05279244234512,3.063350930814115,1,0.053055555555555606
191.05307029730483,3.0636843567657683,1,0.053333333333333385
192.05334815226453,3.0640177827174213,1,0.053611111111111165
193.05362600722424,3.0643512086690747,1,0.053888888888888944
194.05390386218394,3.064684634620728,1,0.054166666666666724
195.05418171714368,3.065018060572381,1,0.054444444444444504
196.05445957210338,3.0653514865240346,1,0.05472222222222228
197.0547374270631,3.0656849124756875,1,0.05500000000000006
198.0550152820228,3.066018338427341,1,0.05527777777777784
199.0552931369825,3.0663517643789944,1,0.05555555555555562
200.05557099194223,3.0666851903306473,1,0.0558333333333334
201.05584884690194,3.0670186162823008,1,0.05611111111111118
202.05612670186164,3.0673520422339537,1,0.05638888888888896
203.05640455682135,3.067685468185607,1,0.05666666666666674
204.05668241178105,3.06801889413726,1,0.05694444444444452
205.0569602667408,3.0683523200889136,1,0.0572222222222223
206.0572381217005,3.068685746040567,1,0.05750000000000008
207.0575159766602,3.06901917199222,1,0.05777777777777786
208.0577938316199,3.0693525979438734,1,0.05805555555555564
209.0580716865796,3.0696860238955264,1,0.05833333333333342
210.05834954153934,3.07001944984718,1,0.0586111111111112
211.05862739649905,3.070352875798833,1,0.05888888888888898
212.05890525145875,3.070686301750486,1,0.059166666666666756
213.05918310641846,3.0710197277021396,1,0.059444444444444536
214.05946096137816,3.0713531536537926,1,0.059722222222222315
215.0597388163379,3.071686579605446,1,0.060000000000000095
216.0600166712976,3.072020005557099,1,0.060277777777777874
217.0602945262573,3.0723534315087524,1,0.060555555555555654
218.060572381217,3.072686857460406,1,0.060833333333333434
219.06085023617672,3.073020283412059,1,0.06111111111111121
220.06112809113645,3.073353709363712,1,0.06138888888888899
221.06140594609616,3.073687135315365,1,0.06166666666666677
222.06168380105586,3.0740205612670186,1,0.06194444444444455
223.06196165601557,3.074353987218672,1,0.06222222222222233
224.0622395109753,3.074687413170325,1,0.06250000000000011
225.062517365935,3.0750208391219784,1,0.06277777777777789
226.0627952208947,3.0753542650736314,1,0.06305555555555567
227.06307307585442,3.075687691025285,1,0.06333333333333345
228.06335093081412,3.0760211169769383,1,0.06361111111111123
229.06362878577386,3.0763545429285912,1,0.06388888888888901
230.06390664073356,3.0766879688802447,1,0.06416666666666679
231.06418449569327,3.0770213948318976,1,0.06444444444444457
232.06446235065297,3.077354820783551,1,0.06472222222222235
233.06474020561268,3.077688246735204,1,0.06500000000000013
234.0650180605724,3.0780216726868574,1,0.0652777777777779
235.06529591553212,3.078355098638511,1,0.06555555555555569
236.06557377049182,3.078688524590164,1,0.06583333333333347
237.06585162545153,3.0790219505418173,1,0.06611111111111125
238.06612948041123,3.0793553764934702,1,0.06638888888888902
239.06640733537097,3.0796888024451237,1,0.0666666666666668
240.06668519033067,3.080022228396777,1,0.06694444444444458
241.06696304529038,3.08035565434843,1,0.06722222222222236
242.06724090025008,3.0806890803000835,1,0.06750000000000014
243.0675187552098,3.0810225062517365,1,0.06777777777777792
244.06779661016952,3.08135593220339,1,0.0680555555555557
245.06807446512923,3.0816893581550433,1,0.06833333333333348
246.06835232008893,3.0820227841066963,1,0.06861111111111126
247.06863017504864,3.0823562100583497,1,0.06888888888888904
248.06890803000834,3.0826896360100027,1,0.06916666666666682
249.06918588496808,3.083023061961656,1,0.0694444444444446
250.06946373992778,3.083356487913309,1,0.06972222222222238
251.0697415948875,3.0836899138649625,1,0.07000000000000016
252.0700194498472,3.084023339816616,1,0.07027777777777794
253.0702973048069,3.084356765768269,1,0.07055555555555572
254.07057515976663,3.0846901917199223,1,0.0708333333333335
255.07085301472634,3.0850236176715753,1,0.07111111111111128
256.07113086968604,3.0853570436232287,1,0.07138888888888906
257.0714087246458,3.085690469574882,1,0.07166666666666684
258.07168657960545,3.086023895526535,1,0.07194444444444462
259.0719644345652,3.0863573214781885,1,0.0722222222222224
260.07224228952487,3.0866907474298415,1,0.07250000000000018
261.0725201444846,3.087024173381495,1,0.07277777777777795
262.07279799944433,3.087357599333148,1,0.07305555555555573
263.073075854404,3.0876910252848013,1,0.07333333333333351
264.07335370936374,3.0880244512364547,1,0.0736111111111113
265.0736315643234,3.0883578771881077,1,0.07388888888888907
266.07390941928315,3.088691303139761,1,0.07416666666666685
267.0741872742429,3.089024729091414,1,0.07444444444444463
268.07446512920257,3.0893581550430675,1,0.07472222222222241
269.0747429841623,3.089691580994721,1,0.07500000000000019
270.075020839122,3.090025006946374,1,0.07527777777777797
271.0752986940817,3.0903584328980274,1,0.07555555555555575
272.07557654904144,3.0906918588496803,1,0.07583333333333353
273.0758544040011,3.0910252848013338,1,0.07611111111111131
274.07613225896085,3.0913587107529867,1,0.07638888888888909
275.07641011392053,3.09169213670464,1,0.07666666666666687
276.07668796888026,3.0920255626562936,1,0.07694444444444465
277.07696582384,3.0923589886079466,1,0.07722222222222243
278.0772436787997,3.0926924145596,1,0.07750000000000021
279.0775215337594,3.093025840511253,1,0.07777777777777799
280.0777993887191,3.0933592664629064,1,0.07805555555555577
281.0780772436788,3.09369269241456,1,0.07833333333333355
282.07835509863855,3.0940261183662128,1,0.07861111111111133
283.07863295359823,3.094359544317866,1,0.0788888888888891
284.07891080855796,3.094692970269519,1,0.07916666666666689
285.07918866351764,3.0950263962211726,1,0.07944444444444466
286.0794665184774,3.095359822172826,1,0.07972222222222244
287.0797443734371,3.095693248124479,1,0.08000000000000022
288.0800222283968,3.0960266740761324,1,0.080277777777778
289.0803000833565,3.0963601000277854,1,0.08055555555555578
290.0805779383162,3.096693525979439,1,0.08083333333333356
291.08085579327593,3.097026951931092,1,0.08111111111111134
292.08113364823566,3.097360377882745,1,0.08138888888888912
293.08141150319534,3.0976938038343986,1,0.0816666666666669
294.0816893581551,3.0980272297860516,1,0.08194444444444468
295.08196721311475,3.098360655737705,1,0.08222222222222246
296.0822450680745,3.098694081689358,1,0.08250000000000024
297.0825229230342,3.0990275076410114,1,0.08277777777777802
298.0828007779939,3.099360933592665,1,0.0830555555555558
299.08307863295363,3.099694359544318,1,0.08333333333333358
300.0833564879133,3.1000277854959712,1,0.08361111111111136
301.08363434287304,3.100361211447624,1,0.08388888888888914
302.0839121978328,3.1006946373992776,1,0.08416666666666692
303.08419005279245,3.1010280633509306,1,0.0844444444444447
304.0844679077522,3.101361489302584,1,0.08472222222222248
305.08474576271186,3.1016949152542375,1,0.08500000000000026
306.0850236176716,3.1020283412058904,1,0.08527777777777804
307.08530147263133,3.102361767157544,1,0.08555555555555582
308.085579327591,3.102695193109197,1,0.0858333333333336
309.08585718255074,3.1030286190608503,1,0.08611111111111137
310.0861350375104,3.1033620450125037,1,0.08638888888888915
311.08641289247015,3.1036954709641567,1,0.08666666666666693
312.0866907474299,3.10402889691581,1,0.08694444444444471
313.08696860238956,3.104362322867463,1,0.08722222222222249
314.0872464573493,3.1046957488191165,1,0.08750000000000027
315.087524312309,3.1050291747707695,1,0.08777777777777805
316.0878021672687,3.105362600722423,1,0.08805555555555583
317.08808002222844,3.1056960266740763,1,0.08833333333333361
318.0883578771881,3.1060294526257293,1,0.08861111111111139
319.08863573214785,3.1063628785773827,1,0.08888888888888917
320.0889135871075,3.1066963045290357,1,0.08916666666666695
321.08919144206726,3.107029730480689,1,0.08944444444444473
322.089469297027,3.1073631564323425,1,0.08972222222222251
323.08974715198667,3.1076965823839955,1,0.09000000000000029
324.0900250069464,3.108030008335649,1,0.09027777777777807
325.09030286190614,3.108363434287302,1,0.09055555555555585
326.0905807168658,3.1086968602389553,1,0.09083333333333363
327.09085857182555,3.1090302861906087,1,0.0911111111111114
328.0911364267852,3.1093637121422617,1,0.09138888888888919
329.09141428174496,3.109697138093915,1,0.09166666666666697
330.0916921367047,3.110030564045568,1,0.09194444444444475
331.09196999166437,3.1103639899972215,1,0.09222222222222252
332.0922478466241,3.1106974159488745,1,0.0925000000000003
333.0925257015838,3.111030841900528,1,0.09277777777777808
334.0928035565435,3.1113642678521813,1,0.09305555555555586
335.09308141150325,3.1116976938038343,1,0.09333333333333364
336.0933592664629,3.1120311197554877,1,0.09361111111111142
337.09363712142266,3.1123645457071407,1,0.0938888888888892
338.09391497638234,3.112697971658794,1,0.09416666666666698
339.09419283134207,3.1130313976104476,1,0.09444444444444476
340.0944706863018,3.1133648235621005,1,0.09472222222222254
341.0947485412615,3.113698249513754,1,0.09500000000000032
342.0950263962212,3.114031675465407,1,0.0952777777777781
343.0953042511809,3.1143651014170604,1,0.09555555555555588
344.0955821061406,3.1146985273687133,1,0.09583333333333366
345.09585996110036,3.1150319533203668,1,0.09611111111111144
346.09613781606004,3.11536537927202,1,0.09638888888888922
347.09641567101977,3.115698805223673,1,0.096666666666667
348.09669352597945,3.1160322311753266,1,0.09694444444444478
349.0969713809392,3.1163656571269795,1,0.09722222222222256
350.0972492358989,3.116699083078633,1,0.09750000000000034
351.0975270908586,3.1170325090302864,1,0.09777777777777812
352.0978049458183,3.1173659349819394,1,0.0980555555555559
353.098082800778,3.117699360933593,1,0.09833333333333368
354.09836065573774,3.1180327868852458,1,0.09861111111111145
355.09863851069747,3.118366212836899,1,0.09888888888888923
356.09891636565715,3.118699638788552,1,0.09916666666666701
357.0991942206169,3.1190330647402056,1,0.0994444444444448
358.09947207557656,3.119366490691859,1,0.09972222222222257
359.0997499305363,3.119699916643512,1,0.10000000000000035
360.100027785496,3.1200333425951654,1,0.10027777777777813
361.1003056404557,3.1203667685468184,1,0.10055555555555591
362.10058349541544,3.120700194498472,1,0.10083333333333369
363.1008613503751,3.1210336204501252,1,0.10111111111111147
364.10113920533485,3.121367046401778,1,0.10138888888888925
365.1014170602946,3.1217004723534316,1,0.10166666666666703
366.10169491525426,3.1220338983050846,1,0.10194444444444481
367.101972770214,3.122367324256738,1,0.10222222222222259
368.10225062517367,3.1227007502083914,1,0.10250000000000037
369.1025284801334,3.1230341761600444,1,0.10277777777777815
370.10280633509313,3.123367602111698,1,0.10305555555555593
371.1030841900528,3.123701028063351,1,0.10333333333333371
372.10336204501255,3.1240344540150042,1,0.10361111111111149
373.1036398999722,3.124367879966657,1,0.10388888888888927
374.10391775493196,3.1247013059183106,1,0.10416666666666705
375.1041956098917,3.125034731869964,1,0.10444444444444483
376.10447346485137,3.125368157821617,1,0.1047222222222226
377.1047513198111,3.1257015837732705,1,0.10500000000000038
378.1050291747708,3.1260350097249234,1,0.10527777777777816
379.1053070297305,3.126368435676577,1,0.10555555555555594
380.10558488469024,3.1267018616282303,1,0.10583333333333372
381.1058627396499,3.1270352875798832,1,0.1061111111111115
382.10614059460966,3.1273687135315367,1,0.10638888888888928
383.10641844956933,3.1277021394831896,1,0.10666666666666706
384.10669630452907,3.128035565434843,1,0.10694444444444484
385.1069741594888,3.1283689913864965,1,0.10722222222222262
386.1072520144485,3.1287024173381495,1,0.1075000000000004
387.1075298694082,3.129035843289803,1,0.10777777777777818
388.1078077243679,3.129369269241456,1,0.10805555555555596
389.1080855793276,3.1297026951931093,1,0.10833333333333374
390.10836343428736,3.1300361211447623,1,0.10861111111111152
391.10864128924703,3.1303695470964157,1,0.1088888888888893
392.10891914420677,3.130702973048069,1,0.10916666666666708
393.10919699916644,3.131036398999722,1,0.10944444444444486
394.1094748541262,3.1313698249513755,1,0.10972222222222264
395.1097527090859,3.1317032509030285,1,0.11000000000000042
396.1100305640456,3.132036676854682,1,0.1102777777777782
397.1103084190053,3.132370102806335,1,0.11055555555555598
398.110586273965,3.1327035287579883,1,0.11083333333333376
399.11086412892473,3.1330369547096417,1,0.11111111111111154
400.11114198388447,3.1333703806612947,1,0.11138888888888931
401.11141983884414,3.133703806612948,1,0.1116666666666671
402.1116976938039,3.134037232564601,1,0.11194444444444487
403.11197554876355,3.1343706585162545,1,0.11222222222222265
404.1122534037233,3.134704084467908,1,0.11250000000000043
405.112531258683,3.135037510419561,1,0.11277777777777821
406.1128091136427,3.1353709363712143,1,0.11305555555555599
407.11308696860243,3.1357043623228673,1,0.11333333333333377
408.1133648235621,3.1360377882745207,1,0.11361111111111155
409.11364267852184,3.136371214226174,1,0.11388888888888933
410.1139205334816,3.136704640177827,1,0.11416666666666711
411.11419838844125,3.1370380661294806,1,0.11444444444444489
412.114476243401,3.1373714920811335,1,0.11472222222222267
413.11475409836066,3.137704918032787,1,0.11500000000000045
414.1150319533204,3.13803834398444,1,0.11527777777777823
415.11530980828013,3.1383717699360933,1,0.11555555555555601
416.1155876632398,3.1387051958877468,1,0.11583333333333379
417.11586551819954,3.1390386218393997,1,0.11611111111111157
418.1161433731592,3.139372047791053,1,0.11638888888888935
419.11642122811895,3.139705473742706,1,0.11666666666666713
420.1166990830787,3.1400388996943596,1,0.1169444444444449
421.11697693803836,3.140372325646013,1,0.11722222222222269
422.1172547929981,3.140705751597666,1,0.11750000000000047
423.1175326479578,3.1410391775493194,1,0.11777777777777824
424.1178105029175,3.1413726035009724,1,0.11805555555555602
425.11808835787724,3.141706029452626,1,0.1183333333333338
426.1183662128369,3.142039455404279,1,0.11861111111111158
427.11864406779665,3.142372881355932,1,0.11888888888888936
428.11892192275633,3.1427063073075856,1,0.11916666666666714
429.11919977771606,3.1430397332592386,1,0.11944444444444492
430.1194776326758,3.143373159210892,1,0.1197222222222227
431.1197554876355,3.143706585162545,1,0.12000000000000048
432.1200333425952,3.1440400111141984,1,0.12027777777777826
433.1203111975549,3.144373437065852,1,0.12055555555555604
434.1205890525146,3.144706863017505,1,0.12083333333333382
435.12086690747435,3.145040288969158,1,0.1211111111111116
436.121144762434,3.145373714920811,1,0.12138888888888938
437.12142261739376,3.1457071408724646,1,0.12166666666666716
438.12170047235344,3.146040566824118,1,0.12194444444444494
439.1219783273132,3.146373992775771,1,0.12222222222222272
440.1222561822729,3.1467074187274244,1,0.1225000000000005
441.1225340372326,3.1470408446790774,1,0.12277777777777828
442.1228118921923,3.147374270630731,1,0.12305555555555606
443.123089747152,3.147707696582384,1,0.12333333333333384
444.1233676021117,3.1480411225340372,1,0.12361111111111162
445.12364545707146,3.1483745484856906,1,0.1238888888888894
446.12392331203114,3.1487079744373436,1,0.12416666666666717
447.1242011669909,3.149041400388997,1,0.12444444444444495
448.1244790219506,3.14937482634065,1,0.12472222222222273
449.1247568769103,3.1497082522923034,1,0.1250000000000005
450.12503473187,3.150041678243957,1,0.12527777777777827
451.1253125868297,3.15037510419561,1,0.12555555555555603
452.1255904417894,3.1507085301472633,1,0.1258333333333338
453.12586829674916,3.1510419560989162,1,0.12611111111111156
454.12614615170884,3.1513753820505697,1,0.12638888888888933
455.12642400666857,3.1517088080022226,1,0.1266666666666671
456.12670186162825,3.152042233953876,1,0.12694444444444486
457.126979716588,3.1523756599055295,1,0.12722222222222263
458.1272575715477,3.1527090858571825,1,0.1275000000000004
459.1275354265074,3.153042511808836,1,0.12777777777777816
460.1278132814671,3.153375937760489,1,0.12805555555555592
461.1280911364268,3.1537093637121423,1,0.1283333333333337
462.12836899138654,3.1540427896637957,1,0.12861111111111145
463.12864684634627,3.1543762156154487,1,0.12888888888888922
464.12892470130595,3.154709641567102,1,0.12916666666666698
465.1292025562657,3.155043067518755,1,0.12944444444444475
466.12948041122536,3.1553764934704085,1,0.12972222222222252
467.1297582661851,3.155709919422062,1,0.13000000000000028
468.1300361211448,3.156043345373715,1,0.13027777777777805
469.1303139761045,3.1563767713253683,1,0.1305555555555558
470.13059183106424,3.1567101972770213,1,0.13083333333333358
471.1308696860239,3.1570436232286747,1,0.13111111111111134
472.13114754098365,3.1573770491803277,1,0.1313888888888891
473.1314253959434,3.157710475131981,1,0.13166666666666688
474.13170325090306,3.1580439010836345,1,0.13194444444444464
475.1319811058628,3.1583773270352875,1,0.1322222222222224
476.13225896082247,3.158710752986941,1,0.13250000000000017
477.1325368157822,3.159044178938594,1,0.13277777777777794
478.13281467074194,3.1593776048902473,1,0.1330555555555557
479.1330925257016,3.1597110308419007,1,0.13333333333333347
480.13337038066135,3.1600444567935537,1,0.13361111111111124
481.133648235621,3.160377882745207,1,0.133888888888889
482.13392609058076,3.16071130869686,1,0.13416666666666677
483.1342039455405,3.1610447346485135,1,0.13444444444444453
484.13448180050017,3.161378160600167,1,0.1347222222222223
485.1347596554599,3.16171158655182,1,0.13500000000000006
486.1350375104196,3.1620450125034734,1,0.13527777777777783
487.1353153653793,3.1623784384551263,1,0.1355555555555556
488.13559322033905,3.1627118644067798,1,0.13583333333333336
489.1358710752987,3.1630452903584327,1,0.13611111111111113
490.13614893025846,3.163378716310086,1,0.1363888888888889
491.13642678521813,3.1637121422617396,1,0.13666666666666666
492.13670464017787,3.1640455682133926,1,0.13694444444444442
493.1369824951376,3.164378994165046,1,0.1372222222222222
494.1372603500973,3.164712420116699,1,0.13749999999999996
495.137538205057,3.1650458460683524,1,0.13777777777777772
496.1378160600167,3.1653792720200054,1,0.1380555555555555
497.1380939149764,3.1657126979716588,1,0.13833333333333325
498.13837176993616,3.166046123923312,1,0.13861111111111102
499.13864962489583,3.166379549874965,1,0.13888888888888878
500.13892747985557,3.1667129758266186,1,0.13916666666666655
501.13920533481524,3.1670464017782716,1,0.13944444444444432
502.139483189775,3.167379827729925,1,0.13972222222222208
503.1397610447347,3.1677132536815784,1,0.13999999999999985
504.1400388996944,3.1680466796332314,1,0.1402777777777776
505.1403167546541,3.168380105584885,1,0.14055555555555538
506.1405946096138,3.168713531536538,1,0.14083333333333314
